Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,KAST,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Id,Unique Enum,Stage,Series,winner,rounds
jzz,Skye,"1.23
1.48
0.92","290
379
184","24
15
9","

15
9
6

","8
7
1","+9
+6
+3","91%
92%
90%","174
216
125","27%
27%
26%","7
5
2","2
2
0","+5
+3
+2",MIBR,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1"
frz,Cypher,"1.22
1.18
1.26","224
223
226","17
10
7","

11
6
5

","6
3
3","+6
+4
+2","82%
83%
80%","160
160
160","38%
32%
45%","2
0
2","2
1
1","0
-1
+1",MIBR,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1"
RgLMeister,Omen,"1.21
1.39
0.98","249
301
188","21
14
7","

14
8
6

","14
7
7","+7
+6
+1","91%
83%
100%","166
210
114","30%
33%
24%","0
0
0","1
0
1","-1
0
-1",MIBR,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1"
artzin,Jett,"1.06
0.68
1.51","216
151
295","17
6
11","

16
9
7

","6
2
4","+1
-3
+4","73%
58%
90%","137
89
194","23%
31%
17%","2
0
2","2
2
0","0
-2
+2",MIBR,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1"
mazin,Viper,"0.87
0.56
1.24","155
110
210","11
4
7","

14
9
5

","10
5
5","-3
-5
+2","73%
67%
80%","126
84
176","34%
33%
35%","0
0
0","4
2
2","-4
-2
-2",MIBR,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1"
kiNgg,Viper,"1.08
1.18
0.77","286
307
226","16
13
3","

13
10
3

","1
0
1","+3
+3
0","69%
67%
75%","186
199
147","40%
45%
31%","0
0
0","1
1
0","-1
-1
0",Leviatán,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0"
aspas,Jett,"0.96
1.16
0.38","247
263
201","15
12
3","

13
9
4

","1
1
0","+2
+3
-1","75%
75%
75%","158
168
126","46%
53%
29%","1
1
0","2
2
0","-1
-1
0",Leviatán,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0"
C0M,Skye,"0.68
0.64
0.79","148
104
281","6
2
4","

15
11
4

","17
17
0","-9
-9
0","75%
75%
75%","93
61
187","28%
24%
33%","1
0
1","2
2
0","-1
-2
+1",Leviatán,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0"
tex,Raze,"0.58
0.73
0.11","155
157
151","7
5
2","

16
12
4

","5
5
0","-9
-7
-2","69%
75%
50%","107
107
110","12%
10%
17%","2
2
0","5
4
1","-3
-2
-1",Leviatán,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0"
Mazino,Astra,"0.51
0.48
0.59","104
94
137","5
4
1","

14
10
4

","5
2
3","-9
-6
-3","63%
58%
75%","68
60
95","13%
18%
8%","1
0
1","1
0
1","0
0
0",Leviatán,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0"
zekken,Raze,"1.85
2.08
1.77","339
433
309","19
5
14","

8
3
5

","8
4
4","+11
+2
+9","94%
100%
92%","228
286
209","17%
19%
16%","2
0
2","0
0
0","+2
0
+2",Sentinels,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1"
Zellsis,Viper,"1.46
0.74
1.70","265
125
312","15
2
13","

9
3
6

","10
2
8","+6
-1
+7","81%
75%
83%","185
73
222","12%
0%
15%","3
0
3","3
1
2","0
-1
+1",Sentinels,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1"
johnqt,Cypher,"1.39
1.94
1.21","254
343
225","15
6
9","

10
2
8

","6
1
5","+5
+4
+1","100%
100%
100%","158
192
146","30%
43%
25%","3
0
3","0
0
0","+3
0
+3",Sentinels,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1"
TenZ,Omen,"0.94
0.65
1.03","172
149
180","11
2
9","

11
3
8

","7
1
6","0
-1
+1","69%
75%
67%","99
96
100","15%
8%
19%","2
1
1","1
0
1","+1
+1
0",Sentinels,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1"
Sacy,Skye,"0.83
1.68
0.55","168
230
149","10
4
6","

11
2
9

","10
4
6","-1
+2
-3","75%
75%
75%","105
131
96","15%
8%
19%","1
1
0","1
1
0","0
0
0",Sentinels,Split,1,295614,2956141,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1"
kiNgg,Viper,"1.43
1.52
1.29","224
196
275","17
10
7","

8
7
1

","7
5
2","+9
+3
+6","79%
75%
86%","138
121
168","29%
21%
38%","1
1
0","1
1
0","0
0
0",Leviatán,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1"
aspas,Jett,"1.39
1.57
1.08","285
310
243","19
14
5","

12
6
6

","5
1
4","+7
+8
-1","79%
67%
100%","189
190
186","24%
20%
33%","5
2
3","2
1
1","+3
+1
+2",Leviatán,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1"
Mazino,Kayo,"1.26
1.00
1.69","204
196
219","14
8
6","

11
9
2

","8
6
2","+3
-1
+4","79%
67%
100%","148
128
183","36%
47%
25%","2
0
2","3
3
0","-1
-3
+2",Leviatán,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1"
tex,Cypher,"1.11
0.97
1.37","242
240
246","17
10
7","

14
11
3

","3
2
1","+3
-1
+4","79%
75%
86%","168
181
146","28%
33%
21%","2
2
0","0
0
0","+2
+2
0",Leviatán,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1"
C0M,Sova,"0.88
0.90
0.84","114
96
145","6
2
4","

10
7
3

","10
9
1","-4
-5
+1","68%
67%
71%","85
78
97","14%
10%
29%","0
0
0","3
2
1","-3
-2
-1",Leviatán,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1"
zekken,Jett,"0.90
0.65
1.05","215
173
241","15
4
11","

15
6
9

","2
1
1","0
-2
+2","68%
57%
75%","120
106
129","38%
30%
41%","5
1
4","5
3
2","0
-2
+2",Sentinels,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0"
Sacy,Sova,"0.90
0.73
0.99","190
168
204","12
4
8","

12
6
6

","3
2
1","0
-2
+2","68%
57%
75%","123
117
127","45%
50%
43%","2
0
2","0
0
0","+2
0
+2",Sentinels,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0"
johnqt,Cypher,"0.72
0.41
0.90","163
124
187","10
3
7","

14
7
7

","5
2
3","-4
-4
0","74%
86%
67%","116
85
134","20%
20%
20%","1
0
1","3
2
1","-2
-2
0",Sentinels,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0"
TenZ,Kayo,"0.66
0.86
0.53","154
265
89","9
6
3","

16
6
10

","7
3
4","-7
0
-7","68%
100%
50%","95
149
63","19%
22%
14%","0
0
0","2
0
2","-2
0
-2",Sentinels,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0"
Zellsis,Viper,"0.62
0.59
0.64","136
128
142","9
3
6","

16
6
10

","5
2
3","-7
-3
-4","74%
71%
75%","93
75
104","19%
8%
28%","1
1
0","0
0
0","+1
+1
0",Sentinels,Breeze,2,295614,2956142,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0"
aspas,Raze,"1.24
0.87
1.54","225
201
246","16
5
11","

13
8
5

","7
5
2","+3
-3
+6","73%
80%
67%","162
152
170","22%
20%
23%","1
1
0","4
2
2","-3
-1
-2",Leviatán,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0"
C0M,Skye,"0.91
1.00
0.83","199
273
139","17
10
7","

18
9
9

","7
1
6","-1
+1
-2","64%
70%
58%","117
161
80","29%
32%
25%","1
0
1","5
2
3","-4
-2
-2",Leviatán,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0"
kiNgg,Viper,"0.87
0.92
0.82","169
182
159","12
7
5","

15
7
8

","5
1
4","-3
0
-3","77%
80%
75%","113
127
101","21%
23%
19%","1
1
0","1
1
0","0
0
0",Leviatán,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0"
Mazino,Harbor,"0.63
0.21
0.98","150
97
195","11
3
8","

19
10
9

","4
2
2","-8
-7
-1","50%
40%
58%","98
54
136","21%
14%
25%","2
0
2","2
2
0","0
-2
+2",Leviatán,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0"
tex,Gekko,"0.57
0.44
0.67","160
94
216","13
4
9","

19
9
10

","4
3
1","-6
-5
-1","73%
70%
75%","99
52
138","31%
38%
30%","2
0
2","3
1
2","-1
-1
0",Leviatán,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0"
Sacy,Skye,"1.35
1.50
1.18","229
272
178","19
12
7","

11
7
4

","10
5
5","+8
+5
+3","82%
75%
90%","160
203
109","30%
38%
21%","3
3
0","1
1
0","+2
+2
0",Sentinels,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1"
zekken,Raze,"1.34
1.12
1.60","298
227
385","23
9
14","

16
9
7

","3
2
1","+7
0
+7","77%
75%
80%","202
162
250","15%
8%
24%","5
1
4","2
1
1","+3
0
+3",Sentinels,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1"
Zellsis,Brimstone,"1.14
1.02
1.29","191
174
212","15
8
7","

15
7
8

","13
5
8","0
+1
-1","77%
75%
80%","113
98
130","10%
22%
3%","2
1
1","1
1
0","+1
0
+1",Sentinels,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1"
johnqt,Viper,"1.09
0.93
1.28","155
156
154","13
6
7","

11
7
4

","6
2
4","+2
-1
+3","86%
75%
100%","99
104
93","32%
25%
50%","2
1
1","1
0
1","+1
+1
0",Sentinels,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1"
TenZ,Yoru,"1.03
0.72
1.40","206
182
235","14
6
8","

16
10
6

","10
3
7","-2
-4
+2","73%
67%
80%","144
130
161","20%
23%
17%","3
1
2","2
2
0","+1
-1
+2",Sentinels,Bind,3,295614,2956143,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1"
leaf,Raze,"1.37
1.10
1.58","287
237
326","18
7
11","

11
6
5

","5
1
4","+7
+1
+6","71%
56%
83%","219
168
257","18%
17%
19%","5
2
3","6
3
3","-1
-1
0",G2 Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1"
neT,Cypher,"1.26
1.62
0.98","277
307
256","20
10
10","

14
5
9

","8
2
6","+6
+5
+1","86%
78%
92%","171
198
151","29%
43%
21%","2
0
2","0
0
0","+2
0
+2",G2 Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1"
trent,Viper,"1.21
1.19
1.22","237
258
222","16
8
8","

14
6
8

","8
2
6","+2
+2
0","86%
89%
83%","162
167
159","38%
32%
42%","3
1
2","1
0
1","+2
+1
+1",G2 Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1"
valyn,Omen,"1.06
0.99
1.12","141
101
171","12
3
9","

11
5
6

","6
3
3","+1
-2
+3","76%
67%
83%","98
99
98","21%
19%
22%","0
0
0","1
1
0","-1
-1
0",G2 Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1"
JonahP,Breach,"0.79
0.66
0.88","98
84
109","9
3
6","

13
6
7

","11
5
6","-4
-3
-1","71%
56%
83%","61
61
62","24%
33%
20%","0
0
0","3
2
1","-3
-2
-1",G2 Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1"
Shyy,Viper,"1.30
1.58
0.93","232
278
172","18
13
5","

13
7
6

","6
2
4","+5
+6
-1","86%
83%
89%","155
201
95","32%
48%
14%","2
1
1","0
0
0","+2
+1
+1",KRÜ Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0"
mta,Kayo,"0.90
0.73
1.12","186
155
227","13
6
7","

17
10
7

","6
3
3","-4
-4
0","62%
58%
67%","126
115
141","38%
42%
33%","2
0
2","3
2
1","-1
-2
+1",KRÜ Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0"
Klaus,Skye,"0.89
1.15
0.54","127
156
88","7
5
2","

14
8
6

","12
9
3","-7
-3
-4","71%
75%
67%","85
101
64","18%
26%
10%","2
2
0","2
1
1","0
+1
-1",KRÜ Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0"
keznit,Jett,"0.83
0.84
0.81","180
174
190","14
8
6","

16
10
6

","3
2
1","-2
-2
0","67%
58%
78%","129
134
123","26%
32%
18%","4
2
2","1
1
0","+3
+1
+2",KRÜ Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0"
Melser,Astra,"0.80
0.58
1.10","147
98
213","11
3
8","

15
9
6

","11
9
2","-4
-6
+2","76%
83%
67%","81
56
114","25%
21%
28%","1
0
1","4
3
1","-3
-3
0",KRÜ Esports,Split,1,295619,2956191,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0"
leaf,Raze,"1.31
1.43
1.22","232
239
228","16
8
8","

12
4
8

","7
1
6","+4
+4
0","90%
100%
83%","151
131
166","20%
19%
21%","5
3
2","5
2
3","0
+1
-1",G2 Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1"
trent,Viper,"1.28
1.78
0.91","223
249
205","15
7
8","

13
3
10

","14
8
6","+2
+4
-2","76%
89%
67%","174
170
177","29%
23%
36%","2
1
1","1
0
1","+1
+1
0",G2 Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1"
JonahP,Sova,"1.27
1.41
1.16","207
168
237","18
7
11","

13
3
10

","6
2
4","+5
+4
+1","71%
78%
67%","137
96
168","16%
5%
23%","0
0
0","2
0
2","-2
0
-2",G2 Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1"
neT,Cypher,"1.09
1.34
0.90","233
270
206","17
9
8","

15
5
10

","7
3
4","+2
+4
-2","81%
89%
75%","158
190
134","43%
53%
33%","0
0
0","1
0
1","-1
0
-1",G2 Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1"
valyn,Omen,"0.88
1.40
0.49","181
209
162","14
7
7","

14
3
11

","7
5
2","0
+4
-4","81%
100%
67%","109
131
93","19%
15%
25%","4
3
1","1
0
1","+3
+3
0",G2 Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1"
keznit,Chamber,"1.17
1.65
0.52","288
397
144","22
18
4","

15
8
7

","2
1
1","+7
+10
-3","76%
92%
56%","179
255
78","32%
41%
8%","5
4
1","2
0
2","+3
+4
-1",KRÜ Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0"
mta,Kayo,"0.88
0.85
0.91","174
150
208","12
6
6","

15
8
7

","8
5
3","-3
-2
-1","71%
83%
56%","106
91
126","48%
55%
43%","2
2
0","4
1
3","-2
+1
-3",KRÜ Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0"
Klaus,Fade,"0.84
0.99
0.65","158
186
122","9
7
2","

17
9
8

","8
6
2","-8
-2
-6","71%
92%
44%","118
129
103","22%
23%
20%","1
0
1","1
1
0","0
-1
+1",KRÜ Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0"
Shyy,Viper,"0.83
1.14
0.41","170
224
100","13
10
3","

16
8
8

","4
3
1","-3
+2
-5","52%
75%
22%","129
168
77","26%
26%
25%","1
1
0","2
1
1","-1
0
-1",KRÜ Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0"
Melser,Omen,"0.59
0.84
0.26","127
154
91","11
8
3","

17
9
8

","1
1
0","-6
-1
-5","48%
58%
33%","65
81
43","25%
33%
15%","1
1
0","2
1
1","-1
0
-1",KRÜ Esports,Sunset,2,295619,2956192,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0"
frz,Viper,"1.03
0.91
1.20","261
255
270","17
9
8","

15
10
5

","5
2
3","+2
-1
+3","65%
58%
75%","152
157
145","35%
44%
24%","2
0
2","0
0
0","+2
0
+2",MIBR,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0"
artzin,Jett,"0.86
0.55
1.32","206
193
226","14
7
7","

15
11
4

","2
1
1","-1
-4
+3","65%
58%
75%","130
119
147","27%
38%
8%","1
0
1","2
2
0","-1
-2
+1",MIBR,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0"
RgLMeister,Astra,"0.74
0.32
1.37","180
127
261","12
5
7","

16
11
5

","10
2
8","-4
-6
+2","65%
58%
75%","120
96
157","24%
31%
20%","1
0
1","0
0
0","+1
0
+1",MIBR,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0"
mazin,Skye,"0.72
0.61
0.89","131
149
105","8
6
2","

13
9
4

","4
0
4","-5
-3
-2","60%
50%
75%","88
99
71","15%
19%
8%","0
0
0","4
3
1","-4
-3
-1",MIBR,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0"
jzz,Raze,"0.71
0.36
1.24","175
128
247","12
5
7","

17
12
5

","2
1
1","-5
-7
+2","70%
67%
75%","123
98
160","25%
26%
24%","4
2
2","6
5
1","-2
-3
+1",MIBR,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0"
zekken,Raze,"1.52
1.03
1.85","285
189
350","20
6
14","

12
6
6

","6
0
6","+8
0
+8","80%
50%
100%","189
135
225","21%
24%
20%","3
0
3","3
3
0","0
-3
+3",Sentinels,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1"
TenZ,Omen,"1.26
0.79
1.58","224
176
257","19
6
13","

12
6
6

","9
2
7","+7
0
+7","80%
50%
100%","145
122
160","38%
33%
39%","1
0
1","1
1
0","0
-1
+1",Sentinels,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1"
johnqt,Cypher,"1.26
0.98
1.44","203
201
206","16
5
11","

11
6
5

","2
0
2","+5
-1
+6","70%
50%
83%","125
124
125","29%
24%
33%","2
1
1","1
1
0","+1
0
+1",Sentinels,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1"
Zellsis,Viper,"1.13
0.83
1.33","229
202
248","12
4
8","

14
6
8

","14
2
12","-2
-2
0","85%
75%
92%","151
144
156","20%
19%
21%","4
0
4","2
1
1","+2
-1
+3",Sentinels,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1"
Sacy,Skye,"1.03
0.64
1.29","146
111
170","9
2
7","

14
7
7

","17
7
10","-5
-5
0","75%
63%
83%","93
71
107","22%
38%
17%","2
1
1","1
0
1","+1
+1
0",Sentinels,Split,1,307572,3075721,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1"
artzin,Jett,"0.98
0.92
1.08","274
262
295","18
11
7","

17
11
6

","1
1
0","+1
0
+1","74%
75%
71%","192
173
224","37%
32%
44%","2
1
1","2
2
0","0
-1
+1",MIBR,Ascent,2,307572,3075722,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0"
frz,Cypher,"0.76
0.87
0.57","143
129
169","10
7
3","

14
8
6

","0
0
0","-4
-1
-3","58%
58%
57%","107
87
140","42%
32%
53%","0
0
0","2
1
1","-2
-1
-1",MIBR,Ascent,2,307572,3075722,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0"
mazin,Viper,"0.74
0.66
0.89","167
130
232","9
5
4","

14
8
6

","4
4
0","-5
-3
-2","53%
50%
57%","111
95
139","38%
36%
42%","3
1
2","3
3
0","0
-2
+2",MIBR,Ascent,2,307572,3075722,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0"
RgLMeister,Omen,"0.67
0.81
0.44","133
148
108","9
7
2","

15
9
6

","5
4
1","-6
-2
-4","58%
67%
43%","80
83
76","35%
26%
57%","2
1
1","2
1
1","0
0
0",MIBR,Ascent,2,307572,3075722,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0"
