Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Stage,Series,winner,rounds,Id
Zellsis,Killjoy,"0.95
1.09
0.82","174
212
138","17
12
5","

17
8
9

","5
0
5","0
+4
-4","109
115
102","10%
11%
7%","3
3
0","1
0
1","+2
+3
-1",Sentinels,Icebox,3,Playoffs,Grand Final,Sentinels,"1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0",19
zekken,Jett,"0.63
0.69
0.57","192
207
178","16
8
8","

20
10
10

","2
1
1","-4
-2
-2","118
130
106","34%
27%
47%","3
2
1","1
0
1","+2
+2
0",Sentinels,Icebox,3,Playoffs,Grand Final,Sentinels,"1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0",19
Sacy,Gekko,"0.53
0.47
0.60","106
87
127","7
3
4","

17
10
7

","5
3
2","-10
-7
-3","69
58
80","23%
33%
15%","2
1
1","3
1
2","-1
0
-1",Sentinels,Icebox,3,Playoffs,Grand Final,Sentinels,"1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0",19
tuyz,Brimstone,"1.43
1.23
1.70","251
267
229","19
11
8","

12
8
4

","16
8
8","+7
+3
+4","158
179
131","32%
29%
38%","1
1
0","0
0
0","+1
+1
0",LOUD,Bind,4,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1",19
Quick,Phoenix,"1.41
1.64
1.11","297
376
192","24
18
6","

14
7
7

","6
3
3","+10
+11
-1","195
238
137","30%
33%
25%","4
3
1","2
1
1","+2
+2
0",LOUD,Bind,4,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1",19
cauanzin,Breach,"1.07
1.27
0.81","198
205
191","16
10
6","

14
7
7

","5
3
2","+2
+3
-1","101
102
101","54%
50%
60%","4
3
1","1
0
1","+3
+3
0",LOUD,Bind,4,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1",19
saadhak,Kayo,"1.03
0.99
1.09","216
169
280","13
5
8","

15
8
7

","15
7
8","-2
-3
+1","152
122
191","24%
24%
25%","4
3
1","1
0
1","+3
+3
0",LOUD,Bind,4,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1",19
Less,Viper,"0.73
1.20
0.11","98
138
46","8
7
1","

12
4
8

","5
4
1","-4
+3
-7","51
67
30","20%
27%
0%","1
0
1","3
1
2","-2
-1
-1",LOUD,Bind,4,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1",19
zekken,Raze,"1.06
1.39
0.81","222
250
202","15
8
7","

15
5
10

","6
2
4","0
+3
-3","141
144
139","23%
18%
30%","2
1
1","4
3
1","-2
-2
0",Sentinels,Bind,4,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0",19
johnqt,Viper,"1.02
0.69
1.27","202
126
260","15
4
11","

13
5
8

","3
1
2","+2
-1
+3","130
79
168","32%
42%
29%","0
0
0","2
0
2","-2
0
-2",Sentinels,Bind,4,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0",19
TenZ,Yoru,"0.90
1.47
0.48","220
361
115","14
10
4","

19
7
12

","7
3
4","-5
+3
-8","139
220
78","29%
27%
38%","5
4
1","5
0
5","0
+4
-4",Sentinels,Bind,4,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0",19
Zellsis,Brimstone,"0.89
1.27
0.61","183
199
172","15
9
6","

15
5
10

","2
2
0","0
+4
-4","123
124
123","28%
33%
26%","0
0
0","2
0
2","-2
0
-2",Sentinels,Bind,4,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0",19
Sacy,Skye,"0.69
0.76
0.64","154
127
175","8
2
6","

18
7
11

","10
9
1","-10
-5
-5","116
100
127","27%
15%
38%","0
0
0","1
1
0","-1
-1
0",Sentinels,Bind,4,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0",19
Quick,Phoenix,"1.05
0.56
1.25","262
101
330","14
2
12","

14
4
10

","5
0
5","0
-2
+2","164
71
203","32%
25%
34%","3
0
3","2
1
1","+1
-1
+2",LOUD,Lotus,5,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0",19
Less,Viper,"1.01
0.39
1.26","233
127
277","14
2
12","

13
5
8

","3
1
2","+1
-3
+4","171
92
203","38%
17%
48%","0
0
0","2
1
1","-2
-1
-1",LOUD,Lotus,5,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0",19
tuyz,Omen,"0.89
1.89
0.48","208
388
134","12
6
6","

14
3
11

","8
6
2","-2
+3
-5","131
230
90","23%
19%
29%","1
1
0","2
0
2","-1
+1
-2",LOUD,Lotus,5,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0",19
cauanzin,Breach,"0.78
1.08
0.66","201
248
182","14
6
8","

16
4
12

","6
0
6","-2
+2
-4","120
127
117","18%
18%
19%","4
2
2","3
0
3","+1
+2
-1",LOUD,Lotus,5,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0",19
saadhak,Skye,"0.65
0.75
0.61","174
258
140","10
4
6","

15
4
11

","6
1
5","-5
0
-5","107
155
86","21%
13%
26%","0
0
0","0
0
0","0
0
0",LOUD,Lotus,5,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0",19
zekken,Raze,"1.39
1.55
1.01","307
361
181","18
15
3","

13
9
4

","8
6
2","+5
+6
-1","205
231
143","22%
26%
13%","4
3
1","2
0
2","+2
+3
-1",Sentinels,Lotus,5,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1",19
Sacy,Fade,"1.23
1.44
0.71","247
307
106","14
15
-1","

12
7
5

","15
8
7","+2
+8
-6","181
220
86","28%
31%
13%","0
0
0","0
0
0","0
0
0",Sentinels,Lotus,5,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1",19
johnqt,Viper,"1.18
1.12
1.30","229
244
195","16
11
5","

12
9
3

","5
4
1","+4
+2
+2","152
159
135","38%
33%
50%","0
0
0","0
0
0","0
0
0",Sentinels,Lotus,5,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1",19
TenZ,Omen,"1.12
0.91
1.61","239
185
370","14
7
7","

14
9
5

","9
5
4","0
-2
+2","141
118
197","20%
20%
19%","5
4
1","3
3
0","+2
+1
+1",Sentinels,Lotus,5,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1",19
Zellsis,Killjoy,"0.69
0.46
1.26","164
141
221","10
8
2","

13
10
3

","6
1
5","-3
-2
-1","99
85
131","4%
4%
4%","0
0
0","3
2
1","-3
-2
-1",Sentinels,Lotus,5,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1",19
